0,0,0,Primates,Aotidae,Aotus,hershkovitzi,1,2,1,2,2,0.972276096,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.684611728,5.52191172,6.05852098,5.180781553,8.667595713,-3.513391008,-3.543990926,1.386294361,4.469350463,1.386294361,6.491163793,-0.010050336,5.456287063,4.685186716,3.860426539,0,6.305183057,0,5.200592824,19.26721872,-1.128148684
0,0,0,Primates,Aotidae,Aotus,lemurinus,1,4,1,2,2,1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.763838718,5.720311777,6.468358467,4.884542831,12.68182705,-0.211149261,0.092450051,1.098612289,4.153242203,1.609437912,5.899897354,0.009950331,5.375278408,4.579544638,3.567558919,3.828345003,6.626916405,2.518627481,4.311738282,34.41662491,-0.495473868
0,0,0,Primates,Aotidae,Aotus,miconax,1,2,1,2,2,1.12830238,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.684611728,5.497484143,6.066089078,4.744352721,11.16062224,0.129161945,0.528573024,1.098612289,1.948763218,1.098612289,6.080602676,0.17407065,5.559125603,4.513640525,1.326941894,2.407713627,6.329566979,1.37681818,5.20381622,33.61101599,-0.715110289
0,0,0,Primates,Aotidae,Aotus,nancymaae,1,2,1,2,2,1.079466954,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.673335894,5.583681275,6.461372324,5.179883582,11.97026164,-0.566255979,-0.389206446,0,0.122217633,0,5.79718757,0.019802627,6.175364629,4.079776524,3.337902531,3.509475554,6.261015868,1.386294361,5.257674294,46.57562596,-0.453629037
0,1,1,Primates,Aotidae,Aotus,nigriceps,1,2,1,2,2,1.28924849,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.963189986,5.880505053,6.304808332,5.022366732,14.33105834,-0.152641672,0.261815678,0,0.824175443,0,5.697210734,-0.010050336,5.337235691,4.646758605,3.63758616,2.90913091,6.020859018,1.193922468,3.910126699,40.43009699,-0.092789322
0,1,1,Primates,Aotidae,Aotus,trivirgatus,1,3,1,2,2,1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849,5.880505053,6.783664894,4.893876733,13.28947319,-3.912023005,-2.995732274,0,0.615185639,0,5.602118821,0.058268908,5.715711046,4.569439376,3.193352868,1.681489478,6.602045004,1.147402453,4.333492688,37.65079556,-0.154747063
0,0,0,Primates,Aotidae,Aotus,vociferans,1,2,1,2,1,1.325761413,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.771924101,5.503834705,6.280199128,5.001424008,14.01936119,-1.600606255,-1.285767271,0,1.840549633,0,5.325835251,0.019802627,4.919676438,3.77058947,3.157425863,3.814952107,5.848721911,1.193922468,4.159566082,40.95209113,0.412796098
0,0,0,Primates,Lorisidae,Arctocebus,aureus,1,6,1,1,2,1.539915843,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.456004642,5.415106235,6.202880504,5.109335601,13.6856751,-4.902567285,-4.52070333,0,2.607861474,0.693147181,5.097462381,0.08757317,4.784511037,3.057421833,4.833190277,0.793473838,5.706567681,0.905551435,4.587735592,35.78357793,-0.184307093
0,0,0,Primates,Lorisidae,Arctocebus,calabarensis,1,3,1,2,2,1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.552998344,5.480597256,6.035290027,4.895897617,12.128618,-3.770566978,-3.833873468,1.945910149,4.978869391,2.079441542,4.973071874,0.009950331,5.049856007,3.460095023,1.824549292,0,5.700142525,0,4.693730363,37.67512073,-0.138147397
0,0,0,Primates,Atelidae,Ateles,belzebuth,3,2,1,2,1,0.915714292,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.808730822,6.129703591,7.514494215,4.928701911,13.84542292,0.824175443,1.17557333,0,1.026041596,0,6.34276929,0.019802627,5.81711116,5.991588143,2.60194867,4.521726981,7.040517868,2.674148649,5.554884174,44.08824864,0.14568062
0,0,0,Primates,Atelidae,Ateles,chamek,3,2,1,2,1,0.981957525,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133877,6.118713748,6.922067748,5.192405457,13.80637123,0.148420005,0.965681569,0,0.482426149,0,6.152485297,-0.010050336,5.478859598,5.901094919,1.220829921,2.314097074,6.757389778,2.156735691,5.43588204,42.26261211,0.21014164
0,0,0,Primates,Atelidae,Ateles,fusciceps,3,2,1,2,1,0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.112500395,6.192669191,7.480935791,5.414766179,12.21394026,-0.311504959,0.176673306,1.386294361,4.453533011,1.609437912,6.747187386,0.009950331,5.66296048,6.214588098,1.552955279,4.718498871,7.49536415,3.347260355,6.179395343,33.62777019,-0.21063039
